rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1353	1772	95	0.019	92.004	0.492	997.584	1513.6055	math:66%	?\n\n ?\n  ?\n\n  ?\n ?)\n\n ??\n\n
1354	819	94	0.019	92.023	1.0	247.6816	439.0918	code:100%	init
1355	1067	94	0.019	92.042	0.051	1304.2969	2074.957	code:86%	 "_ '\\ ('\\ ('.  '.  ".
1356	1373	94	0.019	92.061	0.036	1517.4541	2203.0977	code:86%	 run .parse .read .load .list  update
1357	1833	94	0.019	92.08	0.18	1004.8164	1538.6876	wiki:47%	 Although  While While Although  while  though
1358	1900	94	0.019	92.1	0.915	1644.1211	2637.6501	wiki:30%	, ,\n
1359	310	93	0.019	92.118	0.035	976.6035	1435.5385	wiki:49%	ask ens od mer let k
1360	429	93	0.019	92.137	0.231	1368.7208	2943.6992	web:34%	 a  take  the  taking  taken  took
1361	464	93	0.019	92.156	1.0	137.582	137.582	code:100%	 utf
1362	557	93	0.019	92.175	0.761	957.6719	1364.3575	pile:45%	. ).  .   )). )
1363	583	93	0.019	92.194	0.477	1125.9806	1747.7793	web:37%	 large  big  huge  Large  larger Large
1364	680	93	0.019	92.213	0.914	594.6855	1187.5529	math:82%	1 one
1365	991	93	0.019	92.232	0.267	963.9883	2266.9714	wiki:54%	 widely  wide  broad  widespread  wider  broadly
1366	1357	93	0.019	92.251	0.776	1130.9952	1871.7255	wiki:46%	 from  From from
1367	1670	93	0.019	92.27	0.253	1049.9502	1679.2803	code:74%	 copy  copyright  COPYRIGHT  copies  COPYING  copying
1368	1775	93	0.019	92.289	0.044	1038.795	2057.4453	math:25%	22 27 01 25 1 19
1369	54	92	0.019	92.307	0.255	451.0157	985.746	wiki:100%	 ;  (; ; ];
1370	384	92	0.019	92.326	0.463	890.6514	1771.0236	wiki:53%	 since  Since Since _since since
1371	499	92	0.019	92.345	0.891	1088.6066	1896.2303	web:40%	 into  to  in
1372	953	92	0.019	92.364	0.556	851.7051	1367.6992	wiki:53%	 located  situated  Located Located ak uated
1373	1007	92	0.019	92.382	0.195	1346.84	2226.6926	web:43%	 choose  select  choosing  choice  chose  choices
1374	1034	92	0.019	92.401	1.0	1112.6367	1782.1152	wiki:30%	 of
1375	1073	92	0.019	92.42	0.485	772.2637	1255.3477	code:91%	=None  None =False nothing  NULL =True
1376	1265	92	0.019	92.438	0.599	823.6455	2028.0939	web:33%	 next  Next Next next .next _NEXT
1377	1878	92	0.019	92.457	0.649	1233.1788	1983.6971	pile:36%	 something omething Something  Something something  somewhere
1378	1935	92	0.019	92.476	0.333	934.3271	1922.1249	math:43%	 will 'll ’ll  shall  I  certainly
1379	268	91	0.019	92.494	0.77	1286.3651	2104.3047	web:41%	 what  whatever  que  Whatever Whatever
1380	972	91	0.019	92.513	0.913	1197.2372	2111.4519	web:41%	 of of
1381	1100	91	0.019	92.531	1.0	369.7266	754.8613	code:96%	 either
1382	1662	91	0.019	92.55	0.058	677.2266	1128.6641	wiki:74%	8 3 6 4 2 7
1383	428	90	0.018	92.568	0.256	840.9434	1842.6172	code:97%	 []\n \n  {}\n  []\n\n \r\n  ''\n
1384	552	90	0.018	92.587	0.263	1048.7646	2027.0917	code:91%	 -*-  --  '-- ("-- --  "--
1385	645	90	0.018	92.605	0.243	1674.465	2165.9375	code:93%	 help .write help  ValueError .error .warning
1386	844	90	0.018	92.623	0.372	1373.9668	2090.2214	web:41%	 looking  look  looked  Looking  looks _LOOK
1387	912	90	0.018	92.641	0.533	958.1485	1922.2323	web:43%	 up up  Up .up  ups _up
1388	934	90	0.018	92.66	0.367	1260.7111	1999.0897	pile:36%	 do  doing  the  a  did  done
1389	975	90	0.018	92.678	0.486	1437.0995	2115.2139	wiki:41%	 under  the  a -under nder -b
1390	1503	90	0.018	92.696	0.314	853.0029	1735.1304	math:31%	 length  lengths Length .length  elong  long
1391	1521	90	0.018	92.715	0.439	471.5938	800.3164	code:96%	 """\n  '''\n """\n '''\n /**\n  """\n\n
1392	1643	90	0.018	92.733	0.912	1289.5809	2045.335	math:33%	 as —as
1393	1804	90	0.018	92.751	0.527	1190.6993	2095.8936	wiki:38%	 of  Of Of of  the
1394	1831	90	0.018	92.77	0.248	1209.6807	1999.6113	code:26%	 do  does  did Do  Do .do
1395	1916	90	0.018	92.788	0.22	1432.3105	2351.2832	web:41%	 have  had  has 've ’ve have
1396	218	89	0.018	92.806	0.128	286.9004	1117.1582	wiki:35%	 cr  cre  Cre  cro  Cr  Cro
1397	459	89	0.018	92.824	0.291	1031.8379	1703.9688	pile:42%	 no  No No no _NO _no
1398	585	89	0.018	92.842	0.309	1129.5195	1857.5021	math:38%	 that  That That that
1399	634	89	0.018	92.86	0.911	1239.7617	1882.3654	math:33%	 same  Same
1400	648	89	0.018	92.878	0.305	930.5468	1582.3087	wiki:75%	 became  become  becomes  becoming ome  into
1401	784	89	0.018	92.897	0.272	729.4297	1257.0117	wiki:67%	 born born Born  Born  birth
1402	791	89	0.018	92.915	0.458	849.9395	1640.7784	wiki:36%	 short short  shorter  brief  Short SHORT
1403	805	89	0.018	92.933	0.211	1286.9111	2283.9512	pile:36%	 compared  compare  comparison  Compared  comparative  comparing
1404	821	89	0.018	92.951	0.643	829.7422	1368.1992	math:64%	?  ? )?
1405	872	89	0.018	92.969	0.416	724.2715	1142.8046	code:92%	             * \t              
1406	994	89	0.018	92.987	0.328	878.0683	1857.5879	wiki:36%	 old  Old  older  Older Old old
1407	1049	89	0.018	93.005	0.37	1281.0839	1994.3905	math:33%	 possible  potential  possibility  Possible  likely Possible
1408	1633	89	0.018	93.023	0.772	1351.1895	2165.5791	web:46%	 own  personal own  eigenen Own ene
1409	1846	89	0.018	93.041	0.401	1336.0731	2274.0391	web:49%	 for  seeking  seek  seeks  of  Seek
1410	168	88	0.018	93.059	1.0	288.2246	504.6914	code:95%	 
1411	203	88	0.018	93.077	0.174	1069.9413	1677.2266	web:48%	 go  went  going  goes  gone  Go
1412	462	88	0.018	93.095	0.307	1151.2111	1937.875	web:44%	 going  go  went  goes  gone  Go
1413	880	88	0.018	93.113	0.259	1218.6678	2126.0906	web:35%	 days  weeks  day  month -day  week
1414	944	88	0.018	93.131	0.544	1287.5294	1951.8202	wiki:43%	 after After  After after  the -after
1415	1338	88	0.018	93.149	0.177	604.6612	1240.0597	code:82%	 reserved  rights  Reserved  Rights ths  right
1416	1505	88	0.018	93.167	0.09	1637.2863	2967.4385	web:40%	 to  in  assistant ive  with  assistance
1417	1518	88	0.018	93.185	0.578	1398.2814	2166.1934	wiki:41%	 either  neither either  Neither  Either
1418	1650	88	0.018	93.202	0.576	1346.498	2275.9561	wiki:28%	 being  be  Being  been Being  ser
1419	1659	88	0.018	93.22	0.514	984.0507	2112.1309	pile:77%	 {\n {\n  {\n\n  { (){\n ){\n
1420	1674	88	0.018	93.238	0.452	811.5147	1486.7148	wiki:93%	\n\n :\n\n )\n\n :\n "\n\n .\n\n
1421	1940	88	0.018	93.256	0.91	1068.6924	1802.6163	wiki:47%	 to  TO
1422	19	87	0.018	93.274	0.17	420.9639	1031.3496	wiki:40%	 George .  Gary .G  Greg o
1423	134	87	0.018	93.292	0.024	879.9033	1484.8436	pile:44%	aw wan ov t ler e
1424	143	87	0.018	93.309	0.178	750.2783	1237.6356	code:70%	 Python  python /python .python  PHP Python
1425	277	87	0.018	93.327	0.201	1745.1405	3058.7654	web:32%	 a  do  the  little  of  lot
1426	334	87	0.018	93.345	0.247	1371.3036	2266.3301	web:67%	 like  love  loved  prefer  likes  liked
1427	501	87	0.018	93.362	0.01	875.8535	1749.8221	math:74%	als  condition ometry 4  Foundation  problem
1428	684	87	0.018	93.38	0.117	860.1406	1722.1445	code:92%	"  ' '  " .' )'
1429	1111	87	0.018	93.398	0.35	1316.96	2075.4639	web:36%	 ask  asked  asking  asks  request ask
1430	1177	87	0.018	93.415	0.543	1069.8447	2016.5946	code:41%	 here  hereby  Here  herein  HERE ere
1431	1229	87	0.018	93.433	0.661	1041.2618	1910.0702	math:31%	 every  Every Every Y every  single
1432	1258	87	0.018	93.451	0.266	882.6288	1357.5488	web:30%	 each  Each Each
1433	1478	87	0.018	93.469	0.627	1244.9219	1872.0919	wiki:40%	 first First  First  primero  Firstly
1434	1727	87	0.018	93.486	0.502	1080.2969	2352.2053	math:49%	?  ? ?\n ?! ?? )?\n
1435	1737	87	0.018	93.504	0.355	1407.5879	2166.875	web:55%	 are 're ’re  you  You re
1436	1930	87	0.018	93.522	0.476	659.1387	1021.1171	code:54%	- –   -T —  ~
1437	1950	87	0.018	93.539	0.595	906.9453	2057.6306	pile:36%	:  : ): .: ]: ':
1438	1977	87	0.018	93.557	0.39	1001.9746	1706.0586	web:28%	 issues  issue  Issue  Issues _issue /issues
1439	1987	87	0.018	93.575	0.165	847.6407	2303.6152	code:99%	 np  json  random  join
1440	25	86	0.017	93.592	0.843	1048.0352	1727.703	web:29%	 by  the by  My  that
1441	448	86	0.017	93.61	0.505	863.8789	1793.9337	web:37%	 full  fully  Full Full _full  Fully
1442	834	86	0.017	93.627	0.476	1117.5781	2169.0918	math:45%	 is  are  Are ’s 's  ARE
1443	995	86	0.017	93.645	0.359	917.9727	1554.792	math:71%	 solve  solving  answer olve  answers  Solve
1444	1048	86	0.017	93.662	0.54	530.8936	1028.1318	wiki:86%	 was  is  are
1445	1182	86	0.017	93.68	0.375	895.1739	1747.0272	pile:43%	-   --  to – -$
1446	1323	86	0.017	93.697	0.472	520.6055	877.1036	code:97%	 @ @ @g @app
1447	1487	86	0.017	93.715	0.487	773.7656	1272.0742	math:59%	's ’s ' ’ ’S ells
1448	352	85	0.017	93.732	0.218	1214.3185	1792.9376	pile:99%	 a ,  apparatus  device  process  and
1449	577	85	0.017	93.749	0.908	1493.59	2025.2812	web:51%	? ”?
1450	764	85	0.017	93.767	0.323	1340.6193	1998.0665	pile:38%	... … .... .....  … ..
1451	1130	85	0.017	93.784	0.324	1007.8399	1543.5177	math:38%	My  my  My my  mi “My
1452	1368	85	0.017	93.801	0.181	1421.6893	1956.9803	web:62%	 buy  purchase  purchasing  buying  bought  purchased
1453	1574	85	0.017	93.818	0.475	1144.1993	2234.5859	math:35%	 such  a such  Such  SUCH
1454	1647	85	0.017	93.836	0.232	1225.2316	2088.1289	math:33%	 partial  semi  partially  partly  sem is
1455	1746	85	0.017	93.853	0.309	1757.5751	2601.2568	wiki:32%	 than  to  as  <  exceed  upto
1456	1791	85	0.017	93.87	0.44	1890.9523	2826.9258	web:29%	 of  outside  OF  the _of ori
1457	1808	85	0.017	93.888	0.222	1148.3428	2218.1387	math:45%	 given Given  granted  Given  provided given
1458	1810	85	0.017	93.905	0.345	1465.953	2177.135	math:31%	 previous  previously  Previous Previous  prior previous
1459	1975	85	0.017	93.922	0.727	1274.1504	2110.3594	math:36%	 could  Could Could
1460	437	84	0.017	93.939	0.096	831.1993	1374.5975	web:37%	 After  after After
1461	892	84	0.017	93.956	0.358	771.9766	1277.754	wiki:27%	 These  these These these
1462	930	84	0.017	93.973	0.045	1598.7411	2649.5762	math:32%	 you  is  are  the  was  it
1463	932	84	0.017	93.991	1.0	1415.6085	2420.1318	math:36%	,
1464	1042	84	0.017	94.008	0.282	713.084	2097.7158	wiki:45%	 great  greater  Great  Greater  greatly Great
1465	1123	84	0.017	94.025	0.272	1281.5468	2036.9532	web:38%	 put  puts  place  putting Putting  Place
1466	1139	84	0.017	94.042	0.907	1456.2736	2335.6973	web:35%	 any  ANY
1467	177	83	0.017	94.059	0.173	1928.5792	2979.8611	web:48%	 favorite  greatest  optimal  quality  best imal
1468	518	83	0.017	94.076	0.836	97.0742	237.6914	code:99%	 os os
1469	600	83	0.017	94.092	0.301	1179.6307	1815.2402	web:37%	 keep  keeping  kept  Keep  keeps Keep
1470	611	83	0.017	94.109	0.35	810.4688	1741.4686	web:27%	 directly  direct  Direct  DIRECT direct Direct
1471	1627	83	0.017	94.126	0.145	1224.7655	1758.583	code:98%	.split split replace strip .strip .endswith
1472	1891	83	0.017	94.143	0.753	1251.9102	1817.4003	math:37%	 same  identical same  SAME  way
1473	173	82	0.017	94.16	1.0	872.8545	1517.6708	math:38%	 a
1474	619	82	0.017	94.176	0.101	1538.1932	2150.8389	wiki:41%	 hundreds 200 300 100  hundred 500
1475	705	82	0.017	94.193	0.777	1152.2324	1710.1934	web:37%	 so  So So so  así
1476	790	82	0.017	94.21	0.327	1124.1066	1697.7189	web:34%	 build  building  built  builds Build  Build
1477	919	82	0.017	94.226	0.353	1099.2225	1616.1688	math:93%	int sum limits exists � oint
1478	928	82	0.017	94.243	0.579	1075.2324	2001.8818	wiki:35%	 similar  Similar  similarly similar  identical  Similarly
1479	1028	82	0.017	94.26	0.327	915.7178	2169.376	math:37%	 lower  bottom lower  Lower .lower bottom
1480	1074	82	0.017	94.277	0.221	1618.049	2405.4219	web:38%	 remains  remained  stay  remain  stayed  Stay
1481	1083	82	0.017	94.293	0.626	1655.7635	3018.4587	web:27%	 time  times ME  everytime -time  sometime
1482	224	81	0.016	94.31	0.218	713.7539	1563.1456	wiki:51%	 Middle  mid  middle  medium mid idd
1483	397	81	0.016	94.326	0.486	1028.5128	1617.3514	web:32%	-based  based based Based  Based basis
1484	410	81	0.016	94.343	0.551	777.2314	1537.0331	wiki:48%	 government  Government overnment Government VERN  gov
1485	451	81	0.016	94.359	0.393	944.6837	2088.9922	math:43%	 would 'd ’d 't  have Would
1486	546	81	0.016	94.376	0.242	1309.8632	2053.5498	pile:30%	 requires  require  requiring  a _s  demand
1487	561	81	0.016	94.392	0.323	896.4297	1420.6904	wiki:37%	 University  United United University Univers  Univers
1488	734	81	0.016	94.409	0.492	976.4766	2159.2751	web:30%	 around  the  about  Around  round  surrounds
1489	900	81	0.016	94.425	0.417	796.9941	1254.7404	wiki:84%	 ancient  Ancient ient  antique
1490	938	81	0.016	94.441	0.285	1330.6406	2290.3701	web:43%	 place  places  anywhere  somewhere Places  Place
1491	1311	81	0.016	94.458	0.123	52.9355	52.9355	code:100%	 python /python
1492	1798	81	0.016	94.474	0.613	1046.7979	1652.2267	wiki:42%	 original  Original Orig Original original ORIGINAL
1493	533	80	0.016	94.491	0.538	1171.9044	1606.8613	web:35%	 But But  but …but
1494	646	80	0.016	94.507	0.775	1270.9696	1754.5851	web:70%	! !!!  !! !) ?) !!
1495	1117	80	0.016	94.523	0.903	73.4141	210.668	code:92%	.org .com
1496	1426	80	0.016	94.54	0.473	845.7667	1533.3087	code:94%	.get get  getattr .getenv .getText _field
1497	1490	80	0.016	94.556	0.513	1441.9414	2114.4922	wiki:54%	's ’s s ’ 'S '
1498	97	79	0.016	94.572	0.447	857.5137	1606.7931	wiki:44%	 death  dead  deaths  Death  Deaths Death
1499	431	79	0.016	94.588	1.0	560.5742	1083.3397	code:51%	://
1500	438	79	0.016	94.604	0.181	779.5547	1330.1561	web:42%	When  When  when ，当
1501	712	79	0.016	94.62	0.263	1651.7041	2862.6729	web:34%	 above  behind  beyond  below  of  atop
1502	1176	79	0.016	94.636	0.321	1156.8497	1696.2726	web:42%	 learn  learning  learned Learn  learnt  learns
1503	1194	79	0.016	94.652	1.0	766.2734	1523.7461	wiki:87%	 (
1504	1386	79	0.016	94.668	0.291	761.335	1318.8947	code:86%	 % /% % :%  (%  '%
1505	1578	79	0.016	94.684	0.601	1574.8027	2524.9905	pile:42%	  , =  and - /
1506	1589	79	0.016	94.7	0.902	1254.0391	2218.5586	wiki:35%	, >>>
1507	1661	79	0.016	94.717	0.877	1074.6063	1754.0585	web:49%	 the  its  your
1508	1672	79	0.016	94.733	0.173	1230.2852	1969.5673	pile:48%	 purpose  goal  aim  purposes  objectives  objective
1509	1824	79	0.016	94.749	0.469	869.4082	1668.0371	pile:35%	 team  Team  teams ing _teams _team
1510	1860	79	0.016	94.765	0.902	1329.632	1835.9717	wiki:38%	 was  were
1511	14	78	0.016	94.781	0.074	659.543	1237.8107	web:27%	.  Bill  Brian  Benjamin  Barbara  Benny
1512	452	78	0.016	94.796	0.222	802.8398	1271.1875	math:46%	 To To  to to
1513	767	78	0.016	94.812	0.72	984.543	1788.7598	wiki:36%	 made Made  Made ade
1514	785	78	0.016	94.828	0.44	1160.8457	1779.619	math:42%	 think  sure  believe  guess  assume  suspect
1515	1391	78	0.016	94.844	0.398	1025.7324	1619.5568	math:45%	 is ’s 's  was  Is  IS
1516	1901	78	0.016	94.86	0.626	1084.8701	1724.9062	wiki:68%	 most -most Most ost  of ast
1517	495	77	0.016	94.876	1.0	566.9492	1519.0936	wiki:51%	,
1518	1119	77	0.016	94.891	0.9	1140.6271	2066.8027	web:47%	 we  We
1519	1408	77	0.016	94.907	0.661	626.8125	1142.9375	wiki:94%	th  twentieth st teenth  eighth entieth
1520	1544	77	0.016	94.923	0.003	1708.2589	2421.9241	web:39%	ave  body  God Model  job  object
1521	1582	77	0.016	94.938	0.352	1339.2198	2015.3292	web:57%	 week  weekend  Week  weekly  weeks Week
1522	1682	77	0.016	94.954	0.36	1334.7198	1972.4219	math:42%	 understanding  understand  understood  understands stand  Understanding
1523	1747	77	0.016	94.97	0.23	931.5312	1428.7344	wiki:52%	 served  serve  serving  serves  service erving
1524	45	76	0.015	94.985	0.151	1464.6143	2428.4795	wiki:41%	 raise  rise  raised  rises  raising  rising
1525	226	76	0.015	95.0	0.612	1024.8397	1787.0741	pile:28%	 both  Both Both
1526	303	76	0.015	95.016	0.061	693.2755	1427.6475	wiki:34%	v V ic ver ve iv
1527	423	76	0.015	95.031	0.651	822.7325	1454.9159	wiki:55%	 to  according According  per  the 根据
1528	466	76	0.015	95.047	0.387	915.9219	1599.6427	web:28%	 set  setting  sets Set  Set  the
1529	579	76	0.015	95.062	0.345	797.6251	1532.2941	math:47%	 random  randomly .random random  Random _random
1530	1156	76	0.015	95.078	0.779	640.7628	1152.9072	code:97%	# ##  *
1531	1352	76	0.015	95.093	0.275	486.5312	1415.7003	code:30%	 My  my my My MY myp
1532	1516	76	0.015	95.109	0.376	1442.4951	2493.9434	web:37%	 is  are  was  were  we
1533	1573	76	0.015	95.124	0.474	1379.9415	2267.5547	wiki:39%	 among  Among  amongst Among among  Amid
1534	1876	76	0.015	95.14	0.269	1275.4384	2068.0007	web:39%	 call  calls  calling  called  Call Call
1535	515	75	0.015	95.155	0.667	299.4961	534.0039	pile:99%	.\n ].\n ).\n
1536	623	75	0.015	95.17	0.647	701.5732	1076.5548	pile:100%	. ).
1537	720	75	0.015	95.185	0.095	1114.6193	1656.3397	wiki:47%	 also  Also also Also
1538	724	75	0.015	95.201	0.6	1395.6642	2941.3711	web:56%	 really  truly  Really really
1539	874	75	0.015	95.216	0.177	1736.1738	2494.5381	math:64%	\n\n ...\n\n \n .\n\n ...\n .\n
1540	1150	75	0.015	95.231	0.221	544.293	1087.5057	code:85%	django jango  django  Django .djangoproject _framework
1541	1188	75	0.015	95.246	1.0	174.9355	262.082	code:93%	 (
1542	1537	75	0.015	95.262	0.344	1637.0449	2269.498	pile:40%	 recent  recently  Recently  Recent Recently Recent
1543	1841	75	0.015	95.277	0.196	1033.1708	1789.4668	web:59%	 will 'll ’ll  you
1544	1858	75	0.015	95.292	0.319	1228.7421	2113.4768	code:29%	 provided  offered  PROVIDED  furnished  supplied ed
1545	1943	75	0.015	95.307	0.413	944.7891	1538.6718	pile:75%	.\n\n .\n .”\n\n ."\n\n ."\n ]\n\n
1546	1948	75	0.015	95.323	0.368	1257.7882	1910.2979	wiki:65%	 although  though although though  Although  Though
1547	377	74	0.015	95.338	1.0	1066.0975	1500.9092	web:30%	 a
1548	507	74	0.015	95.353	0.247	673.4473	1207.1797	math:46%	Thanks  you  Thanks  thank Thank  thanks
1549	792	74	0.015	95.368	0.325	1011.0	1988.3358	pile:59%	 # # #ifndef &# #define #!/
1550	968	74	0.015	95.383	0.179	932.9698	1756.7579	math:95%	### .  by \n #### \n\n
1551	1015	74	0.015	95.398	0.897	1473.7089	2546.1777	web:58%	 be  been
1552	1036	74	0.015	95.413	0.081	1223.3242	1767.8829	wiki:72%	s  century 9 0 2 4
1553	1070	74	0.015	95.428	0.3	657.3193	1864.75	math:42%	- –   x B --
1554	1087	74	0.015	95.443	0.427	918.6982	1961.4103	wiki:50%	 to  and  through  thru  till au
1555	1162	74	0.015	95.458	0.308	1280.4922	2210.2578	math:27%	 full  complete  fully  Full Full  total
1556	1169	74	0.015	95.473	1.0	1365.7052	2221.0156	pile:28%	 be
1557	1251	74	0.015	95.488	0.281	1103.2225	1976.5958	web:46%	 no  No No
1558	1287	74	0.015	95.503	0.451	794.7217	2392.5029	web:47%	 little  Little Little  slight
1559	1452	74	0.015	95.518	0.169	1476.2745	2384.0769	web:50%	 save  saving  preserving  protect  preserve  Save
1560	1704	74	0.015	95.533	0.897	901.9336	1573.6376	math:30%	 a  A
1561	271	73	0.015	95.548	0.413	239.5635	455.4444	code:82%	 Apache .apache /apache  apache
1562	379	73	0.015	95.563	0.351	1305.375	2334.5371	web:34%	 do  doing  does  done  did  it
1563	525	73	0.015	95.578	0.819	516.3906	1103.4686	pile:77%	\n )\n
1564	754	73	0.015	95.593	0.03	1562.3828	3361.582	pile:64%	   and  singles  in  to  reached
1565	1161	73	0.015	95.608	0.471	821.2266	1264.7891	wiki:93%	,  (), ),  ), ", –
1566	1324	73	0.015	95.623	0.364	641.4551	1152.3945	math:97%	?\n\n .\n\n \n\n !\n\n \n\n\n ).\n\n
1567	1830	73	0.015	95.637	0.185	1171.41	2047.0275	web:30%	 follow  followed  follows  following Follow  Follow
1568	1871	73	0.015	95.652	0.143	1119.1749	2231.4622	math:100%	### ## ] ##### #  ##
1569	109	72	0.015	95.667	0.273	1142.9209	1796.7443	web:58%	 bring  brought  bringing  brings  Bringing Bring
1570	478	72	0.015	95.682	0.278	759.9238	1371.7461	math:60%	 What What  what what WHAT  exactly
1571	513	72	0.015	95.696	0.102	1046.002	1783.4531	math:29%	km  m m  miles  km  metre
1572	1079	72	0.015	95.711	0.351	1634.8573	2572.3167	pile:38%	 better  poor  bad  good  Bad  Better
1573	1242	72	0.015	95.725	0.641	823.9609	1928.5176	math:39%	 below  Below Below -
1574	1489	72	0.015	95.74	0.311	1168.3055	1559.3662	math:46%	D -dimensional  dimensional d dimension  dimensions
1575	1499	72	0.015	95.755	0.894	882.5703	1529.2031	math:28%	 the  la
1576	1571	72	0.015	95.769	0.626	1013.4404	1757.8029	wiki:54%	 major  Major Major  majors _major  mega
1577	1648	72	0.015	95.784	0.894	913.4014	1610.4951	pile:29%	 of  OF
1578	1837	72	0.015	95.799	0.255	1443.8623	2639.6436	web:35%	 done  do .do  does  Do  doing
1579	1847	72	0.015	95.813	0.432	944.2872	1449.1718	web:36%	've ’ve ve  have
1580	291	71	0.014	95.828	0.023	539.9042	975.3702	code:97%	wi icket AP calc a Tools
1581	360	71	0.014	95.842	0.25	1129.66	1900.4493	web:30%	000 0 00 559 200  million
1582	477	71	0.014	95.857	0.146	766.6954	2005.4229	pile:59%	2 3 6 4 5 1
1583	683	71	0.014	95.871	0.622	53.6875	128.9687	code:96%	 published  publish Published
1584	910	71	0.014	95.886	0.307	1148.8203	1574.8888	web:39%	 check  Check Check  checking  checked  Checks
1585	983	71	0.014	95.9	0.186	1344.298	2261.9697	web:42%	 million 000  billion k  crore million
1586	996	71	0.014	95.914	0.452	1031.0176	2100.9651	code:31%	 required required _required require  requires  REQUIRED
1587	1040	71	0.014	95.929	0.124	1335.1095	1938.0936	web:51%	 was  were
1588	1114	71	0.014	95.943	0.441	1395.0703	2285.3557	math:25%	 should  shall  I  Should should  sollte
1589	1473	71	0.014	95.958	0.725	795.8105	1317.3446	pile:93%	, ., ),
1590	1602	71	0.014	95.972	0.893	764.5684	1289.713	wiki:62%	 on  On
1591	1651	71	0.014	95.987	1.0	789.1875	1598.3768	math:48%	:
1592	259	70	0.014	96.001	0.245	956.3047	1649.0166	wiki:43%	 County  City  Island  county  Province  Township
1593	351	70	0.014	96.015	0.463	607.6045	1493.506	wiki:83%	 of  to  and n  bin ,
1594	430	70	0.014	96.029	0.649	1210.5	1788.2051	pile:33%	 before  Before Before  BEFORE before
1595	505	70	0.014	96.044	0.892	335.832	671.9843	math:100%	  T
1596	547	70	0.014	96.058	0.105	2253.8555	3110.8164	web:47%	 expect  want  expecting  prefer  wish  desire
1597	760	70	0.014	96.072	0.517	1015.3906	2029.8867	pile:54%	  \xa0   
1598	904	70	0.014	96.086	0.418	1368.2362	2001.4005	pile:33%	 currently  Currently Currently  now currently  presently
1599	935	70	0.014	96.101	0.684	200.5889	243.3848	code:93%	 details  information
1600	1611	70	0.014	96.115	0.196	946.6543	2049.8887	math:57%	 prove  demonstrate  demonstrated  proved  demonstrating ve
1601	361	69	0.014	96.129	0.891	1016.4043	2142.9636	math:42%	, ,\n
1602	472	69	0.014	96.143	0.142	747.125	1107.375	math:100%	\n 58 57 10 11 42
1603	482	69	0.014	96.157	1.0	1137.3243	1949.6737	math:35%	 (
1604	1312	69	0.014	96.171	0.445	1107.7812	1737.1602	wiki:42%	's ’s ' ’ s
1605	1394	69	0.014	96.185	0.631	1175.5099	2416.4473	web:51%	 always  constantly ually  Always _ALWAYS  ALWAYS
1606	1472	69	0.014	96.199	0.173	1063.9337	1610.9491	math:33%	 geometric  genetic  geographic  graphical  geographical actic
1607	40	68	0.014	96.213	0.171	629.6689	1237.462	math:46%	 Note Note  note  notice  noticed NOTE
1608	153	68	0.014	96.227	0.516	963.1191	1964.6915	wiki:29%	 well Well  Well well - ell
1609	793	68	0.014	96.24	0.553	1513.4404	2229.7708	wiki:66%	 later  Later later  earlier  late
1610	1016	68	0.014	96.254	0.471	1018.3047	2040.6444	web:38%	 how  How How  way  however how
1611	1184	68	0.014	96.268	0.416	946.2383	1696.7559	math:49%	't ’t  not ´t  dont ont
1612	1286	68	0.014	96.282	0.298	760.4454	1409.5859	math:50%	 since  Since Since since  que
1613	1291	68	0.014	96.296	0.378	399.0009	785.5391	math:100%	   Posted . :  don  able
1614	1292	68	0.014	96.31	0.718	943.2324	1972.2891	math:46%	 given  Given given  n  granted  e
1615	1427	68	0.014	96.323	0.795	1369.0996	1893.9277	web:51%	 to -to to  time
1616	1614	68	0.014	96.337	0.297	733.0039	1367.1406	wiki:75%	  – -  and
1617	381	67	0.014	96.351	0.036	1496.4658	2263.1768	code:79%	('.'  '. .'\n  ''. '' "
1618	460	67	0.014	96.365	0.098	744.6367	1560.7186	wiki:33%	 At  at At
1619	545	67	0.014	96.378	0.031	933.8183	1600.8262	math:30%	See  See see  see
1620	1135	67	0.014	96.392	0.317	1293.0763	2010.7714	pile:30%	 "  “ “ "  ‘  '
1621	1200	67	0.014	96.405	0.209	1578.9991	2338.1064	web:42%	 year  years  ago  decades  later  month
1622	1321	67	0.014	96.419	0.407	1361.0314	2147.9377	wiki:49%	 sometimes Sometimes  Sometimes sometimes  times etime
1623	1375	67	0.014	96.433	0.586	1335.707	1796.8496	math:28%	 these  These  are these These
1624	1513	67	0.014	96.446	0.31	841.7402	1976.8615	math:31%	 double  twice  dual  triple  doubly  Triple
1625	100	66	0.013	96.46	0.123	477.1064	1053.7773	wiki:70%	198 195 194 196 197 199
1626	238	66	0.013	96.473	0.281	984.462	2142.5176	web:35%	 light  heavy  Light  lightly  lighter  Heavy
1627	348	66	0.013	96.487	0.492	831.4258	1426.5724	math:45%	 there  There There  their there  simply
1628	637	66	0.013	96.5	0.214	1422.9677	2230.2869	pile:38%	' ´  ' � ’ \\'
1629	730	66	0.013	96.513	0.465	924.704	1670.0254	wiki:58%	 named  renamed named .named Named  nicknamed
1630	749	66	0.013	96.527	0.424	1098.8535	1903.578	web:97%	.\n !\n ?\n !!\n ).\n  .\n
