rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
861	522	202	0.041	74.113	0.854	949.3818	1547.2179	web:97%	.\n ).\n !\n ".\n ”.\n
862	998	202	0.041	74.154	0.744	1261.0781	1941.1855	web:93%	.\n .\n\n ).\n 。\n\n ".\n !\n
863	1866	202	0.041	74.195	0.667	938.8028	1633.8632	math:69%	\n\n \n ?\n\n :\n\n !\n\n }\n
864	246	201	0.041	74.236	0.192	1295.9442	2324.3845	web:33%	 quick  quickly  fast  rapidly  immediately  rapid
865	1540	201	0.041	74.277	0.047	1009.7812	1829.3104	wiki:86%	 such  United  U ,  part  well
866	1586	201	0.041	74.318	0.168	1108.8595	1789.5107	pile:35%	10 12 20 15 11 13
867	1704	201	0.041	74.359	0.361	428.7514	1074.5028	wiki:25%	 E  e E e .e /E
868	806	200	0.041	74.399	0.871	1061.9355	1771.5077	web:32%	 and 和 _and and  &  dan
869	869	200	0.041	74.44	0.079	1212.8126	1869.0156	math:96%	 y  x x y a X
870	1144	200	0.041	74.481	0.837	890.834	1667.0713	math:34%	 can  could  CAN  you ,
871	1747	200	0.041	74.521	0.02	1246.1219	1998.1201	code:84%	 main _path _config _args _name _file
872	1925	200	0.041	74.562	0.907	755.1807	1422.0021	code:92%	 in  enumerate  of in                                  
873	31	199	0.04	74.603	0.875	1096.1688	1842.9669	wiki:38%	 of -of  Of _of of Of
874	382	199	0.04	74.643	0.298	1319.4658	2012.251	wiki:63%	 ancient  old  former  Ancient  Old  older
875	1050	199	0.04	74.684	0.759	975.5342	1593.5021	wiki:66%	, ), ", ., ," .",
876	1339	199	0.04	74.724	0.338	1110.7871	2035.7578	web:30%	 do  does  did  the  doing  a
877	1483	199	0.04	74.765	0.567	1278.2793	2071.8318	pile:34%	 no  No No no _no  any
878	1696	199	0.04	74.805	0.6	1009.5372	1709.0294	pile:52%	 < < >< .<  (<  '<
879	1909	199	0.04	74.846	0.06	1050.7347	1693.793	wiki:62%	 book  species  family  island  order  song
880	1178	198	0.04	74.886	0.158	1392.1006	2155.7893	math:42%	5 0 1 2 4 01
881	1793	198	0.04	74.926	0.202	994.3643	1192.8719	code:98%	 Foundation ,  not Foundation
882	505	197	0.04	74.966	0.039	1412.3457	1997.7139	code:87%	 x .argv  A .environ .path leases
883	587	197	0.04	75.006	0.094	841.0137	1427.0332	wiki:43%	 MA  California  Texas  Illinois  NY  Florida
884	1105	197	0.04	75.046	0.073	794.1684	1651.6552	web:29%	 War  wave  word  Wood  war  wind
885	1356	197	0.04	75.086	0.633	1102.1309	1791.5526	pile:27%	 when  When When when
886	1813	197	0.04	75.126	0.518	793.8027	1168.8905	wiki:73%	 He  She He  he  They She
887	952	196	0.04	75.166	0.918	1106.0869	1801.5645	wiki:65%	 of of
888	1327	196	0.04	75.206	0.575	811.5811	1266.9161	math:100%	 $$ $$ $  $  \\$ $$$
889	1963	196	0.04	75.246	0.421	1137.7285	1978.4385	code:89%	0 1 [i [index [o 2
890	1064	195	0.04	75.286	0.436	1256.6115	2128.8396	wiki:31%	 is  was  are  be  were  es
891	1850	195	0.04	75.325	0.063	1106.7579	1950.8583	code:89%	 parse  load  update  run .create  add
892	43	194	0.039	75.365	0.411	1493.7902	2544.0334	web:38%	 much  lot  of  Much  lots Lots
893	115	194	0.039	75.404	0.14	1047.8252	1797.6084	code:96%	\n \n\n '\n '\n\n ')\n\n )\n\n
894	537	194	0.039	75.444	0.486	1150.6095	1804.3711	web:41%	 do  does  did  doing  a  done
895	1130	194	0.039	75.483	0.545	867.8232	1419.121	web:38%	 I I i  i “I "I
896	1295	194	0.039	75.523	0.158	1122.1123	1669.5624	web:45%	 Microsoft  Apple  Amazon  FOX  Samsung  BMW
897	1338	194	0.039	75.562	1.0	1093.5585	1654.4093	wiki:43%	 a
898	1438	194	0.039	75.602	0.404	922.8047	1817.7362	pile:35%	 want  like  wanted  wants Want  wish
899	1817	194	0.039	75.641	0.885	447.0664	777.7969	code:99%	import  import
900	843	193	0.039	75.68	0.711	1462.8965	2386.915	web:58%	 you you  You  Anda  u  anda
901	945	193	0.039	75.72	0.137	1459.7892	2328.6345	code:65%	 print  login log  logic arith  log
902	1300	193	0.039	75.759	0.551	1266.6183	1922.8545	math:50%	 problem  issue  Problem  challenge Problem  trouble
903	1644	193	0.039	75.798	0.445	1193.0507	1851.8737	math:35%	 = =  :=  =>  ==  <-
904	1645	193	0.039	75.837	0.291	934.1298	1756.8203	web:42%	 web  online  Web  Internet  internet  Online
905	651	192	0.039	75.876	0.11	1471.3711	2264.1624	wiki:25%	 remove  avoid  eliminate  off  out  of
906	852	192	0.039	75.915	0.941	778.6163	1254.7012	code:100%	,                           
907	1030	192	0.039	75.955	0.087	1002.295	1910.6945	code:27%	 key  knee  Key  kernel key  keyboard
908	1548	192	0.039	75.994	1.0	916.0391	1415.2723	wiki:34%	 the
909	1621	192	0.039	76.033	0.075	1346.9679	2207.6914	web:40%	 summer  spring  Christmas  winter  autumn  August
910	202	191	0.039	76.071	0.372	1572.4218	2583.7268	wiki:27%	 time  times -time  Time  timeout  while
911	846	191	0.039	76.11	0.245	990.3125	2146.5151	web:27%	 little  Lesser  micro  Little  Micro  minor
912	862	191	0.039	76.149	0.684	958.5566	1694.2521	wiki:47%	 during  During During URING endant  a
913	872	191	0.039	76.188	0.5	1021.5566	1605.1289	wiki:32%	 "  “  '  ‘ "  ("
914	1614	191	0.039	76.227	0.443	1418.4482	2530.5173	pile:22%	 time  times  Time  Timer -time  Tim
915	1662	191	0.039	76.266	0.024	1151.7042	1768.918	code:94%	_name  s ing  l  fast _path
916	266	190	0.039	76.304	0.171	1190.8125	2524.0195	code:64%	 logging  log log logger ln  Log
917	769	190	0.039	76.343	0.19	962.6338	1946.6592	math:51%	Is  is  Is  does  Does  are
918	1766	190	0.039	76.382	0.046	507.2422	961.7383	math:69%	1 27 14 3 19 12
919	1808	190	0.039	76.42	0.288	1339.3817	2150.0642	web:42%	 –  -  — —  -- --
920	1999	190	0.039	76.459	0.166	1852.8643	2629.1055	web:43%	 at  out  watch  watching  view  heard
921	344	189	0.038	76.497	0.223	1317.3859	1983.5303	math:63%	 * cdot times  x * imes
922	374	189	0.038	76.536	0.472	1246.2871	1994.9071	wiki:49%	 was  were  is were  are  Were
923	379	189	0.038	76.574	0.442	1367.3477	2208.3525	wiki:30%	 common  average  mean  Common Common  Mean
924	399	189	0.038	76.613	0.393	481.4179	660.6739	code:92%	 OR  or # OR
925	1249	189	0.038	76.651	0.249	1631.3505	2594.0957	pile:28%	 required  needed  requires  necessary  require  need
926	1424	189	0.038	76.69	0.233	1142.5498	2015.2655	math:24%	 list  set  collection  range  pair  sequence
927	1428	189	0.038	76.728	0.324	928.542	1682.201	code:96%	\n .\n .\n\n \n\n \r\n\r\n )\n\n
928	1622	189	0.038	76.767	0.323	1095.1268	1753.8038	math:93%	3 4 5 8 9 6
929	477	188	0.038	76.805	0.019	1323.4209	1886.1388	wiki:51%	 Christie  Swift  Lew ak  Bell ley
930	700	188	0.038	76.843	0.611	1112.6562	1822.8633	math:38%	 need  needs  needed Need  needing  require
931	894	188	0.038	76.881	0.411	1423.8097	2163.373	web:41%	 see  seen  saw  seeing  sees see
932	1131	188	0.038	76.92	0.825	1311.9609	2427.5022	web:59%	 you  You  YOU  to  yours  te
933	1378	188	0.038	76.958	0.657	273.7754	503.2754	code:96%	#\n  \n  *\n  #\n ##\n *\n
934	1600	188	0.038	76.996	0.94	657.9844	759.7734	code:89%	 under  Under Under
935	142	187	0.038	77.034	1.0	702.1367	1266.0079	code:97%	 as
936	218	187	0.038	77.072	0.089	797.3877	1745.1613	wiki:55%	 King  Lord  Chief  President  Emperor  Duke
937	383	187	0.038	77.11	0.461	926.2911	1780.795	wiki:42%	 some  Some Some some  SOME
938	453	187	0.038	77.148	0.082	995.8657	1871.4835	math:78%	 Abstract  Explanation  Args  Solution Explanation Abstract
939	1301	187	0.038	77.186	0.521	895.584	1334.5107	code:97%	            \t       *
940	1439	187	0.038	77.224	0.581	1013.5605	1666.629	math:26%	 two  Two 2 Two two  zwei
941	279	186	0.038	77.262	0.161	603.0937	1004.8994	code:100%	\n  -*-\n  -*-\n\n \n\n \n\n\n
942	293	186	0.038	77.3	0.331	1099.9922	1992.4766	web:45%	 go  going  went  goes  gone Go
943	413	186	0.038	77.338	0.105	1061.256	1759.3456	code:25%	 file  article  study  paper  module  class
944	550	186	0.038	77.376	0.194	1442.7861	2309.1409	pile:38%	 significant  significantly  substantial  greatly  extensive  heavily
945	565	186	0.038	77.413	0.444	1224.9872	1956.8358	wiki:27%	 "  '  “ "  ‘ “
946	824	186	0.038	77.451	0.701	1060.2401	2169.999	math:37%	,  , }, ], ), .,
947	898	186	0.038	77.489	1.0	777.5312	1393.9805	wiki:70%	 in
948	1271	186	0.038	77.527	1.0	222.8848	310.4121	code:98%	 Public
949	1311	186	0.038	77.565	0.603	1180.5674	2097.4307	web:96%	.\n !\n ?\n "\n ).\n .\n\n
950	1505	186	0.038	77.603	0.528	1103.5216	1690.6993	math:43%	 what  What What what WHAT  exactly
951	50	185	0.038	77.64	0.11	1251.7388	2019.0385	web:43%	 house  hospital  House  home  homes  headquarters
952	209	185	0.038	77.678	0.322	397.293	552.207	code:95%	 you  You You
953	662	185	0.038	77.715	1.0	940.0176	1827.993	web:36%	 to
954	859	185	0.038	77.753	0.041	1113.3475	1933.7485	math:30%	-st -com -re -se \xad -de
955	907	185	0.038	77.791	0.505	1041.3018	1879.2462	wiki:36%	%  percent  cent  %  third  \\%
956	1143	185	0.038	77.828	0.191	1596.7363	2789.3789	web:34%	 make  a  the  made  making  Make
957	1320	185	0.038	77.866	0.351	875.5849	1465.4862	wiki:55%	\n \n\n )\n .\n  \n \t\n
958	1360	185	0.038	77.904	0.952	1427.1406	2323.1113	wiki:28%	 of  de
959	33	184	0.037	77.941	0.408	1224.3496	1937.5371	math:33%	't  not ’t ´t  dont 不
960	1028	184	0.037	77.979	0.085	862.4864	1728.5299	code:83%	 m  s  f  x  t \tr
961	1185	184	0.037	78.016	0.66	1156.248	1760.8378	pile:34%	 is  was  are  be  es  were
962	1376	184	0.037	78.053	0.24	567.1797	1360.5858	code:23%	 re Re  Re re _re  de
963	341	183	0.037	78.091	0.038	1298.3151	1960.6561	math:28%	 species  points  books  blocks  lines  copies
964	590	183	0.037	78.128	0.08	1093.5204	1684.1201	wiki:55%	 king  Director  president  professor  President  director
965	979	182	0.037	78.165	0.646	405.123	896.8223	wiki:81%	.\n\n  \n\n ".\n\n ).\n\n  .\n\n ."\n\n
966	1565	182	0.037	78.202	0.812	1136.0819	1782.3436	web:39%	 from from  the From  From  desde
967	183	181	0.037	78.239	0.2	1168.2725	2091.1689	web:38%	 women  men  man  woman  female  male
968	500	181	0.037	78.275	0.326	1341.9481	2163.5752	wiki:41%	 original  initial  originally  initially  Originally Originally
969	799	181	0.037	78.312	0.915	1313.8525	1949.7734	wiki:33%	 had  Had  have Had AD
970	822	181	0.037	78.349	0.048	604.8955	1625.6368	wiki:28%	 van  Vog  Ver  VC  val  Van
971	876	181	0.037	78.386	0.938	569.3554	1245.7773	web:27%	  - _
972	976	181	0.037	78.423	0.279	1435.204	2076.0781	math:58%	 <  > ge > q <
973	1108	181	0.037	78.46	0.938	703.7558	1271.5938	math:30%	. ,  
974	1243	181	0.037	78.496	0.686	1162.5167	2087.2285	math:33%	 at  a /at .at -at  At
975	1485	181	0.037	78.533	0.524	1032.9989	1953.2051	wiki:36%	 life  lives  Life  career Life  lifetime
976	1898	181	0.037	78.57	0.129	1132.1886	2014.911	wiki:28%	500 600 400 700  hundreds 300
977	608	180	0.037	78.607	0.001	703.1426	873.9951	code:97%	 software  Software
978	920	180	0.037	78.643	0.823	879.2432	1801.4462	pile:34%	.   ,  and
979	1010	180	0.037	78.68	0.95	1175.6532	2038.6154	web:46%	 be  been
980	1308	180	0.037	78.716	0.696	1296.5186	2141.1074	wiki:36%	 to -to  and
981	1879	180	0.037	78.753	0.41	950.4101	1663.4669	pile:28%	 code  software  Code  Software Code code
982	104	179	0.036	78.79	0.146	1033.0137	2050.6504	math:79%	. a b ) (b (a
983	640	179	0.036	78.826	0.075	762.9258	1223.5265	wiki:81%	ian  writer ist  player  philosopher  poet
984	773	179	0.036	78.862	0.806	1153.7821	1996.5096	wiki:31%	 different  Different  differently 不同的  varying different
985	1021	179	0.036	78.899	0.01	1527.0844	2408.2517	web:36%	 accomplish  visit  missing  wear  share  deleted
986	1210	179	0.036	78.935	0.34	918.4356	2396.6462	wiki:60%	 early  late Early  earlier  Early  Late
987	1554	179	0.036	78.972	0.567	1061.9532	1712.9152	code:92%	\n ,\n )\n \n\n ;\n .hpp
988	1677	179	0.036	79.008	0.47	973.1318	2078.8447	wiki:26%	 specific  certain  particular Specific  Specific specific
989	1974	179	0.036	79.044	0.106	943.3535	1644.0918	wiki:35%	 conver  conson  const  conject  conjug  congen
990	487	178	0.036	79.081	0.644	1428.3477	2364.168	math:39%	 would 'd  have ’d  also 't
991	556	178	0.036	79.117	0.704	490.1524	690.6602	code:96%	, ., #   ##
992	628	178	0.036	79.153	0.092	1497.2422	2384.0974	wiki:43%	 famous  popular  rare  relevant  leading  prominent
993	1523	178	0.036	79.189	0.897	1123.4375	1699.1973	web:43%	 and and  as  & —and
994	1730	178	0.036	79.225	0.155	1275.2694	2468.4629	math:74%	}{ /  / /d {  
995	1823	178	0.036	79.262	0.045	1028.6953	1790.7638	code:92%	init Manager  Measurement Player Spec Query
996	42	177	0.036	79.298	0.155	1297.2061	1946.9062	wiki:36%	 build  form  construct  building  forming  built
997	62	177	0.036	79.334	0.925	847.4683	1440.2101	web:31%	 the  el  le  las
998	778	177	0.036	79.37	0.152	678.3354	1319.1606	math:47%	.  M  A  J  E  P
999	1369	177	0.036	79.406	0.612	1220.9611	2131.0449	wiki:31%	 before  to  Before  prior Before  antes
1000	918	176	0.036	79.441	0.344	914.6026	1607.5078	math:72%	\n\n \n .\n\n ,\n\n  \n  \n\n
1001	1115	176	0.036	79.477	0.581	1085.7521	2091.6511	wiki:47%	th st  twentieth  fourth nd rd
1002	1632	176	0.036	79.513	0.662	1361.5645	2216.6995	web:32%	 like  Like Like like  as Unlike
1003	162	175	0.036	79.549	0.105	1289.2196	1938.1483	code:39%	hl HTTP  HTTP  html  HTML  HD
1004	182	175	0.036	79.584	0.657	1395.9657	2167.2776	wiki:47%	 its  their  ITS  her ’s
1005	255	175	0.036	79.62	0.063	668.8331	1213.1846	math:63%	11 12 10 7 22 13
1006	364	175	0.036	79.655	0.51	690.4473	1188.084	code:93%	 get .get get _get (get  Get
1007	485	175	0.036	79.691	0.344	943.6495	1620.3632	pile:56%	.\n\n .\n \n\n !\n\n  \n )\n\n
1008	752	175	0.036	79.727	0.424	673.6719	1463.0782	pile:40%	 have 've ’ve  got
1009	1011	175	0.036	79.762	0.104	1130.8838	1933.5529	pile:52%	 pass a \tpass #endif array  break
1010	1364	175	0.036	79.798	0.151	1080.579	1676.0791	wiki:87%	 Christian  Catholic an ist ian  Jewish
1011	1401	175	0.036	79.833	0.243	1007.6835	1911.5723	code:26%	 basic  primary  core  base  fundamental  Basic
1012	29	174	0.035	79.869	0.545	442.6211	1077.3888	code:53%	 General  general General  gener Gener gener
1013	198	174	0.035	79.904	0.183	1451.2413	1992.4132	web:34%	 increase  improve  reduce  reducing  improving  increasing
1014	259	174	0.035	79.94	0.524	416.2266	964.0704	math:98%	\n\n ?\n\n )\n\n $\n\n ]\n\n .\n\n
1015	285	174	0.035	79.975	0.179	1540.4139	2449.3174	web:46%	 bring  carry  brought  holding  bringing  holds
1016	317	174	0.035	80.01	0.874	1193.9149	2119.2842	web:41%	 to  To
1017	439	174	0.035	80.046	0.403	1417.9902	2256.0059	web:41%	 him  them  her  Him  HIM them
1018	484	174	0.035	80.081	0.338	1103.9688	1792.7305	web:44%	 comes  come  came  coming Come  Comes
1019	597	174	0.035	80.117	0.145	655.6816	1358.332	wiki:29%	 Pr  Ph  Pl  pr  ph  pl
1020	807	174	0.035	80.152	0.082	1139.2832	2246.0723	code:72%	 IN  AND  FOR  DAMAGES  TORT  CONTRACT
1021	933	174	0.035	80.187	0.425	1284.9062	2298.8572	web:32%	's ’s ' ’ 的 )
1022	993	174	0.035	80.223	0.513	796.1005	1482.916	math:55%	, ), :  ,  ( $
1023	11	173	0.035	80.258	0.501	483.7675	821.3145	code:100%	 def \tdef
1024	108	173	0.035	80.293	0.568	612.5254	1231.4492	math:32%	 non non -  Non Non ons
1025	502	173	0.035	80.328	0.133	1448.7324	2543.9736	web:50%	 interested  ready  excited  willing  happy  proud
1026	633	173	0.035	80.364	0.589	1147.6639	2016.9786	pile:39%	 such  a  Such Such such uch
1027	1239	173	0.035	80.399	0.351	948.4453	1866.9764	wiki:58%	 about  approximately  around  roughly  About  a
1028	1286	173	0.035	80.434	0.605	918.7343	1349.6805	web:65%	 I I >I “I "I
1029	1591	173	0.035	80.469	0.814	611.5196	1425.254	math:63%	  T  下午  (
1030	1726	173	0.035	80.504	0.765	718.625	1203.1621	code:53%	 either  neither either  Neither  Either
1031	1771	173	0.035	80.539	0.128	1231.1652	1977.2177	web:36%	 company  court  church  family  city  school
1032	881	172	0.035	80.574	0.38	579.6348	789.251	code:98%	 by  the #         
1033	1912	172	0.035	80.609	0.27	1256.8184	2489.9316	wiki:56%	 the  following  after  post  a  of
1034	1939	172	0.035	80.644	1.0	1341.8271	2027.3545	wiki:35%	,
1035	23	171	0.035	80.679	0.948	899.2646	1777.9873	math:29%	2  two
1036	281	171	0.035	80.714	0.911	912.2383	1537.8615	math:37%	 how how  How  way  however
1037	517	171	0.035	80.749	0.253	733.7344	1670.1367	wiki:51%	th  third  fourth rd  fifth  Fifth
1038	1354	171	0.035	80.784	0.085	1307.5006	2068.5581	code:91%	 notice  conditions  documentation  permission  disclaimer  files
1039	321	170	0.035	80.818	0.934	1033.0392	1606.3163	wiki:63%	 and  και and
1040	836	170	0.035	80.853	0.848	1422.9326	2486.9626	web:33%	 it  is  It  get
1041	1159	170	0.035	80.887	0.553	879.4297	1431.2363	math:93%	. $. .$ ). } .)
1042	91	169	0.034	80.922	0.643	773.9941	1589.1475	math:98%	} )} }}  } }}} )
1043	297	169	0.034	80.956	0.759	1077.249	1667.1769	web:97%	.\n !\n ).\n \n !\n\n .\n\n
1044	580	169	0.034	80.99	0.118	1298.0391	2265.4629	web:37%	 reach  joined  visit  attended  reaching  entered
1045	660	169	0.034	81.025	0.211	1366.6532	1790.1533	web:51%	 he  He  They  She  she  they
1046	798	169	0.034	81.059	0.067	1263.2231	2064.7764	code:48%	 git git  gettext gtk  GCC  gtk
1047	1055	169	0.034	81.094	0.306	1138.7782	2055.2432	wiki:59%	 country  countries  state  nation country  states
1048	1331	169	0.034	81.128	0.366	692.2851	1510.2286	math:24%	 un  Un Un un  und -un
1049	1608	169	0.034	81.162	0.605	1287.4043	2013.703	math:27%	 here  Here  hereby here  HERE Here
1050	1638	169	0.034	81.197	0.058	1272.9351	1975.7324	web:30%	 file  article  source  post  study  line
1051	1699	169	0.034	81.231	0.352	1075.8037	1867.0245	code:79%	' " .' ` ('.' ']
1052	424	168	0.034	81.265	0.365	656.955	1238.0469	pile:38%	'm  am ’m  are ’re 're
1053	443	168	0.034	81.299	0.793	959.0752	1729.5986	math:54%	   - -
1054	478	168	0.034	81.334	0.617	1326.2501	2179.2129	math:83%	\xa0  \xa0 \t \xa0B \xa0b ~
1055	730	168	0.034	81.368	0.225	1347.5353	2448.9202	math:38%	 right  wrong  correct  proper  properly  incorrect
1056	1367	168	0.034	81.402	0.051	1024.0967	1648.2559	wiki:52%	 film  game  book  novel  order  series
1057	1538	168	0.034	81.436	0.444	927.0587	1602.5645	math:73%	\\  \\ '\\ {\\ ('\\ )\\
1058	116	167	0.034	81.47	0.771	1289.0802	2122.9785	wiki:25%	 only  Only only Only ，只  the
1059	199	167	0.034	81.504	0.035	484.2808	1160.7563	wiki:32%	 Bar  Bur  Bet  Ber  Bas oc
1060	588	167	0.034	81.538	1.0	917.8282	1755.1172	wiki:53%	 of
1061	971	167	0.034	81.572	0.184	820.9258	1369.2716	pile:31%	 per  Per  pro  Pro  par  Par
1062	1337	167	0.034	81.606	0.87	892.1964	1558.2277	wiki:79%	 the the
1063	1433	167	0.034	81.64	0.338	1222.6476	2101.2615	math:72%	{  { }{ ){ ]{ ={
1064	1768	167	0.034	81.674	0.686	887.126	1547.5663	math:38%	 to  I  of  To  you
1065	96	166	0.034	81.708	0.559	1065.0428	1785.332	math:96%	\n\n \n )\n\n :\n )\n :\n\n
1066	124	166	0.034	81.741	0.56	730.5645	1244.3475	code:87%	 for for \tfor  ( let #for
1067	955	166	0.034	81.775	0.212	1302.7373	2189.3359	code:44%	 test test  tests  testing  Test  check
1068	1786	166	0.034	81.809	0.933	1125.5625	1940.9728	wiki:34%	 to  TO  have
1069	228	165	0.034	81.843	0.899	1168.6367	1907.7345	math:34%	 same same  Same  SAME
1070	248	165	0.034	81.876	0.059	905.706	1659.0118	pile:37%	 vac  var  vari  vent  vir ver
1071	368	165	0.034	81.91	0.252	1197.3888	2128.6465	math:30%	able ible  measurable ducible  visible ably
1072	621	165	0.034	81.943	0.033	1542.4296	2198.8428	code:85%	 err 2 name .version  last .name
1073	684	165	0.034	81.977	0.021	937.7988	1549.9542	code:94%	List Model Parser Handler Manager Zone
1074	715	165	0.034	82.01	0.583	1009.1748	1807.3202	web:36%	 information  info  Information info information Information
1075	1060	165	0.034	82.044	0.193	1726.3866	2662.4255	pile:29%	 probably  likely  possibly  perhaps  maybe  Perhaps
1076	1454	165	0.034	82.078	0.465	1509.663	2285.3174	pile:27%	 be  being  been  Being
1077	1482	165	0.034	82.111	0.027	824.5059	1646.3885	pile:49%	AS AC PL DM IS IA
1078	49	164	0.033	82.144	0.667	976.3007	1446.3145	wiki:85%	 he  she  He  they  She ]
1079	785	164	0.033	82.178	0.099	1609.4863	2414.874	code:39%	 start  beginning start init  began .start
1080	1357	164	0.033	82.211	0.765	992.6036	2070.0566	wiki:32%	 one  One One  particular 1 ,
1081	1407	164	0.033	82.245	0.678	1207.2412	2054.8672	wiki:40%	 in in  In In  en
1082	16	163	0.033	82.278	0.784	1009.4395	1589.1797	math:34%	 is  was  are _is is
1083	204	163	0.033	82.311	0.577	1044.2188	2020.5664	web:32%	 more  More More more
1084	273	163	0.033	82.344	0.074	1137.79	1768.0449	code:94%	 i  x  l  line  name  f
1085	840	163	0.033	82.377	0.393	1065.2303	1722.1759	web:40%	 make  making  made  makes Make  the
1086	1101	163	0.033	82.41	0.371	935.6777	1275.8087	code:98%	 or ) #         
1087	1132	163	0.033	82.443	0.534	1156.7811	2381.6604	web:27%	 time  Tim  times Time _time  Time
1088	1171	163	0.033	82.477	0.154	1441.2686	2119.3855	pile:70%	" <a field div <script meta
1089	140	162	0.033	82.51	0.904	512.0253	1023.2207	code:100%	# ##
1090	458	162	0.033	82.543	0.179	1149.1641	2029.2529	wiki:27%	 start  began  starting  started  begins  beginning
1091	521	162	0.033	82.575	0.441	951.5508	2085.5254	wiki:31%	 group  Group  groups Group group  Groups
1092	552	162	0.033	82.608	0.064	1308.3505	1932.7968	pile:30%	 Twitter  Facebook .wikipedia  Wikipedia  youtube  Amazon
1093	691	162	0.033	82.641	0.905	792.246	1224.832	code:99%	,  _, _,
1094	743	162	0.033	82.674	0.212	1493.4102	2335.4824	web:39%	 keep  remains  stay  keeping  remained  kept
1095	844	162	0.033	82.707	0.761	889.8417	1664.9805	math:27%	 one  One One one  uno
1096	991	162	0.033	82.74	0.204	1528.0039	2513.9209	web:28%	 itself  themselves  myself  yourself  himself  other
1097	1206	162	0.033	82.773	0.163	995.8369	1735.5323	web:33%	 green  gas  Golden  glass  gold  grass
1098	1517	162	0.033	82.806	0.595	1247.3164	2005.6327	math:41%	 know  knew  knows  knowing  Knowing 知道
1099	1602	162	0.033	82.839	0.229	929.7012	1544.0576	wiki:60%	 His  his  Her  their  Their  her
1100	1935	162	0.033	82.872	0.706	1179.6221	1987.9307	wiki:47%	 which  whom  whereby  where  wherein  der
1101	454	161	0.033	82.905	0.879	1142.7804	1784.1398	math:32%	 be  been  being  Be            
1102	551	161	0.033	82.938	1.0	925.9863	1784.174	wiki:29%	 (
1103	1075	161	0.033	82.97	1.0	960.5742	1393.8807	math:35%	 be
1104	1208	161	0.033	83.003	0.176	1325.9686	2149.4646	web:29%	 years  days -year  year  day  seconds
1105	1615	161	0.033	83.036	0.421	485.0468	884.2617	code:88%	 Copyright  copyright  COPYRIGHT Copyright copyright  copyrighted
1106	1724	161	0.033	83.069	0.182	1029.7402	1975.7734	code:77%	 '/  "/  / ("/ / ('/
1107	85	160	0.033	83.101	0.557	1075.4824	1737.2012	pile:31%	 within  inside  Within  dentro Within  of
1108	774	160	0.033	83.134	0.1	1672.1475	2254.0686	web:34%	 send  deliver  sending  teach  sent  pass
1109	1012	160	0.033	83.166	0.517	1204.0516	2086.6973	wiki:55%	, ),  ), .,  (),  ,
1110	436	159	0.032	83.199	0.587	805.1093	1638.9923	web:41%	 new  New New new _new  newly
1111	735	159	0.032	83.231	0.522	1005.0742	1887.7969	web:55%	 all  All All  #
1112	802	159	0.032	83.263	0.553	381.2109	938.0195	code:70%	.org .com .net .nl .uk .io
1113	947	159	0.032	83.296	0.417	1158.4609	2046.8624	code:91%	 ==  is  !=  not  = ,
1114	1158	159	0.032	83.328	0.36	665.2227	1276.5848	wiki:47%	 pre Pre -  Pre pre _PRE
1115	1942	159	0.032	83.36	0.323	882.4531	1971.1836	code:60%	 General  general Gen  Generator  Gen  gener
1116	1958	159	0.032	83.393	1.0	1002.9902	1695.7578	web:33%	,
1117	236	158	0.032	83.425	0.85	830.9492	1388.0917	wiki:74%	 known Known  Known -known known
1118	967	158	0.032	83.457	1.0	801.2911	1250.4454	wiki:46%	 at
1119	1468	158	0.032	83.489	0.93	1136.621	1746.29	web:30%	 in  In In
1120	1620	158	0.032	83.521	0.459	1205.5548	1933.1007	math:28%	 whether  if  Whether  not Whether whether
1121	113	157	0.032	83.553	0.433	1446.8271	2064.8125	web:32%	 now  Now Now now  Currently -now
1122	1090	157	0.032	83.585	0.535	996.4043	1615.8711	math:29%	 based  depending  depends  Based based  Depending
1123	1102	157	0.032	83.617	0.144	1057.9346	2013.7235	math:36%	0 2 7 9 8 5
1124	1183	157	0.032	83.649	0.321	996.2227	1616.2655	web:32%	 three  four 3  Four  five 4
1125	1432	157	0.032	83.681	0.112	1225.9315	2341.4688	web:37%	 old  youth  childhood  adult -old  Adult
1126	1481	157	0.032	83.713	0.075	530.1699	1443.5498	math:45%	00 30 11 02 18 48
1127	390	156	0.032	83.745	0.314	1267.7793	1936.4824	web:42%	 looking  look  looks  looked  Look Look
1128	928	156	0.032	83.776	0.236	1298.1212	2414.6973	web:33%	 whole  entire  completely  complete  full  entirely
1129	1074	156	0.032	83.808	0.198	977.8614	1813.9218	code:92%	 +  % format ,  (  ",
1130	1366	156	0.032	83.84	0.391	1196.2462	2218.4297	web:53%	 good  great  better  excellent  Good Good
1131	1413	156	0.032	83.871	0.262	440.4844	1060.71	pile:26%	 St  st  Sh St  sh Sh
1132	224	155	0.032	83.903	0.053	844.4277	1987.2657	wiki:46%	28 12 18 7 15 20
1133	464	155	0.032	83.934	0.708	911.0528	1693.1299	code:88%	: ):  : `:  - ::
1134	600	155	0.032	83.966	0.868	1535.4727	2189.5605	web:46%	?  ?  ?? ?? ”?
1135	646	155	0.032	83.998	0.797	975.0654	1375.0468	math:45%	. ). $.  . ." +.
1136	762	155	0.032	84.029	0.11	1339.0841	2211.1025	pile:50%	B bib link ref p /class
