  step 735500 | loss 0.0865 | kl 0.0360 | val_kl 0.0351 | clus 0.3364 | sep 0.3715 | mse(diag) 0.2146 | eff_K 2000/2000 | dying 61
  step 735600 | loss 0.0725 | kl 0.0225 | val_kl 0.0372 | clus 0.3276 | sep 0.3718 | mse(diag) 0.2147 | eff_K 2000/2000 | dying 60
  step 735700 | loss 0.0763 | kl 0.0254 | val_kl 0.0358 | clus 0.3321 | sep 0.3745 | mse(diag) 0.2187 | eff_K 2000/2000 | dying 58
  step 735800 | loss 0.0788 | kl 0.0286 | val_kl 0.0352 | clus 0.3320 | sep 0.3717 | mse(diag) 0.2142 | eff_K 2000/2000 | dying 65
  step 735900 | loss 0.0825 | kl 0.0314 | val_kl 0.0384 | clus 0.3216 | sep 0.3690 | mse(diag) 0.2239 | eff_K 2000/2000 | dying 59
  step 736000 | loss 0.0786 | kl 0.0273 | val_kl 0.0370 | clus 0.3346 | sep 0.3770 | mse(diag) 0.2209 | eff_K 2000/2000 | dying 64
  [reinit] step 736000: 162 dead clusters
  step 736100 | loss 0.0764 | kl 0.0267 | val_kl 0.0363 | clus 0.3278 | sep 0.3697 | mse(diag) 0.2128 | eff_K 2000/2000 | dying 46
  step 736200 | loss 0.0792 | kl 0.0269 | val_kl 0.0358 | clus 0.3308 | sep 0.3756 | mse(diag) 0.2291 | eff_K 2000/2000 | dying 47
  step 736300 | loss 0.0768 | kl 0.0265 | val_kl 0.0354 | clus 0.3350 | sep 0.3723 | mse(diag) 0.2138 | eff_K 2000/2000 | dying 52
  step 736400 | loss 0.0796 | kl 0.0291 | val_kl 0.0342 | clus 0.3356 | sep 0.3684 | mse(diag) 0.2152 | eff_K 2000/2000 | dying 53
  step 736500 | loss 0.0791 | kl 0.0283 | val_kl 0.0355 | clus 0.3392 | sep 0.3722 | mse(diag) 0.2163 | eff_K 2000/2000 | dying 49
  step 736600 | loss 0.0757 | kl 0.0273 | val_kl 0.0355 | clus 0.3214 | sep 0.3713 | mse(diag) 0.2063 | eff_K 2000/2000 | dying 59
  step 736700 | loss 0.0762 | kl 0.0248 | val_kl 0.0355 | clus 0.3346 | sep 0.3746 | mse(diag) 0.2217 | eff_K 2000/2000 | dying 58
  step 736800 | loss 0.0723 | kl 0.0226 | val_kl 0.0376 | clus 0.3173 | sep 0.3764 | mse(diag) 0.2154 | eff_K 2000/2000 | dying 60
  step 736900 | loss 0.0780 | kl 0.0281 | val_kl 0.0376 | clus 0.3268 | sep 0.3710 | mse(diag) 0.2143 | eff_K 2000/2000 | dying 54
  step 737000 | loss 0.0737 | kl 0.0222 | val_kl 0.0364 | clus 0.3268 | sep 0.3725 | mse(diag) 0.2248 | eff_K 2000/2000 | dying 54
  [reinit] step 737000: 148 dead clusters
  step 737100 | loss 0.0812 | kl 0.0296 | val_kl 0.0363 | clus 0.3421 | sep 0.3747 | mse(diag) 0.2201 | eff_K 2000/2000 | dying 44
  step 737200 | loss 0.0818 | kl 0.0301 | val_kl 0.0369 | clus 0.3318 | sep 0.3762 | mse(diag) 0.2247 | eff_K 2000/2000 | dying 51
  step 737300 | loss 0.0765 | kl 0.0266 | val_kl 0.0351 | clus 0.3323 | sep 0.3727 | mse(diag) 0.2120 | eff_K 2000/2000 | dying 60
  step 737400 | loss 0.0767 | kl 0.0249 | val_kl 0.0357 | clus 0.3466 | sep 0.3735 | mse(diag) 0.2200 | eff_K 2000/2000 | dying 59
  step 737500 | loss 0.0799 | kl 0.0281 | val_kl 0.0366 | clus 0.3413 | sep 0.3732 | mse(diag) 0.2223 | eff_K 2000/2000 | dying 48
  step 737600 | loss 0.0751 | kl 0.0238 | val_kl 0.0360 | clus 0.3384 | sep 0.3727 | mse(diag) 0.2196 | eff_K 2000/2000 | dying 43
  step 737700 | loss 0.0776 | kl 0.0281 | val_kl 0.0378 | clus 0.3247 | sep 0.3702 | mse(diag) 0.2118 | eff_K 2000/2000 | dying 48
  step 737800 | loss 0.0793 | kl 0.0299 | val_kl 0.0378 | clus 0.3297 | sep 0.3737 | mse(diag) 0.2101 | eff_K 2000/2000 | dying 48
  step 737900 | loss 0.0714 | kl 0.0240 | val_kl 0.0371 | clus 0.3158 | sep 0.3699 | mse(diag) 0.2015 | eff_K 2000/2000 | dying 45
  step 738000 | loss 0.0761 | kl 0.0278 | val_kl 0.0361 | clus 0.3227 | sep 0.3746 | mse(diag) 0.2051 | eff_K 2000/2000 | dying 50
  [reinit] step 738000: 175 dead clusters
  step 738100 | loss 0.0758 | kl 0.0246 | val_kl 0.0373 | clus 0.3413 | sep 0.3741 | mse(diag) 0.2182 | eff_K 2000/2000 | dying 36
  step 738200 | loss 0.0830 | kl 0.0323 | val_kl 0.0362 | clus 0.3355 | sep 0.3703 | mse(diag) 0.2161 | eff_K 2000/2000 | dying 39
  step 738300 | loss 0.0810 | kl 0.0307 | val_kl 0.0351 | clus 0.3296 | sep 0.3720 | mse(diag) 0.2156 | eff_K 2000/2000 | dying 47
  step 738400 | loss 0.0821 | kl 0.0318 | val_kl 0.0363 | clus 0.3404 | sep 0.3732 | mse(diag) 0.2122 | eff_K 2000/2000 | dying 43
  step 738500 | loss 0.0726 | kl 0.0239 | val_kl 0.0372 | clus 0.3260 | sep 0.3704 | mse(diag) 0.2066 | eff_K 2000/2000 | dying 43
  step 738600 | loss 0.0732 | kl 0.0247 | val_kl 0.0379 | clus 0.3318 | sep 0.3715 | mse(diag) 0.2025 | eff_K 2000/2000 | dying 45
  step 738700 | loss 0.0797 | kl 0.0300 | val_kl 0.0373 | clus 0.3265 | sep 0.3687 | mse(diag) 0.2124 | eff_K 2000/2000 | dying 47
  step 738800 | loss 0.0707 | kl 0.0216 | val_kl 0.0362 | clus 0.3143 | sep 0.3707 | mse(diag) 0.2133 | eff_K 2000/2000 | dying 50
  step 738900 | loss 0.0742 | kl 0.0265 | val_kl 0.0363 | clus 0.3198 | sep 0.3706 | mse(diag) 0.2016 | eff_K 2000/2000 | dying 44
  step 739000 | loss 0.0751 | kl 0.0242 | val_kl 0.0374 | clus 0.3457 | sep 0.3712 | mse(diag) 0.2147 | eff_K 2000/2000 | dying 42
  [reinit] step 739000: 172 dead clusters
  step 739100 | loss 0.0768 | kl 0.0280 | val_kl 0.0360 | clus 0.3369 | sep 0.3737 | mse(diag) 0.2031 | eff_K 2000/2000 | dying 43
  step 739200 | loss 0.0749 | kl 0.0237 | val_kl 0.0355 | clus 0.3437 | sep 0.3738 | mse(diag) 0.2169 | eff_K 2000/2000 | dying 65
  step 739300 | loss 0.0830 | kl 0.0337 | val_kl 0.0378 | clus 0.3387 | sep 0.3701 | mse(diag) 0.2060 | eff_K 2000/2000 | dying 62
  step 739400 | loss 0.0795 | kl 0.0298 | val_kl 0.0376 | clus 0.3423 | sep 0.3708 | mse(diag) 0.2074 | eff_K 2000/2000 | dying 57
  step 739500 | loss 0.0798 | kl 0.0298 | val_kl 0.0353 | clus 0.3350 | sep 0.3718 | mse(diag) 0.2121 | eff_K 2000/2000 | dying 65
  step 739600 | loss 0.0739 | kl 0.0243 | val_kl 0.0359 | clus 0.3251 | sep 0.3736 | mse(diag) 0.2126 | eff_K 2000/2000 | dying 65
  step 739700 | loss 0.0803 | kl 0.0302 | val_kl 0.0371 | clus 0.3404 | sep 0.3739 | mse(diag) 0.2104 | eff_K 2000/2000 | dying 63
  step 739800 | loss 0.0844 | kl 0.0339 | val_kl 0.0379 | clus 0.3394 | sep 0.3725 | mse(diag) 0.2138 | eff_K 2000/2000 | dying 64
  step 739900 | loss 0.0771 | kl 0.0272 | val_kl 0.0346 | clus 0.3328 | sep 0.3720 | mse(diag) 0.2125 | eff_K 2000/2000 | dying 68
  step 740000 | loss 0.0749 | kl 0.0263 | val_kl 0.0362 | clus 0.3294 | sep 0.3724 | mse(diag) 0.2047 | eff_K 2000/2000 | dying 64
  [reinit] step 740000: 172 dead clusters
  step 740100 | loss 0.0764 | kl 0.0263 | val_kl 0.0367 | clus 0.3426 | sep 0.3731 | mse(diag) 0.2099 | eff_K 2000/2000 | dying 43
  step 740200 | loss 0.0764 | kl 0.0260 | val_kl 0.0363 | clus 0.3378 | sep 0.3728 | mse(diag) 0.2132 | eff_K 2000/2000 | dying 40
  step 740300 | loss 0.0750 | kl 0.0263 | val_kl 0.0353 | clus 0.3276 | sep 0.3713 | mse(diag) 0.2056 | eff_K 2000/2000 | dying 43
  step 740400 | loss 0.0733 | kl 0.0231 | val_kl 0.0374 | clus 0.3313 | sep 0.3746 | mse(diag) 0.2143 | eff_K 2000/2000 | dying 55
  step 740500 | loss 0.0748 | kl 0.0249 | val_kl 0.0363 | clus 0.3471 | sep 0.3720 | mse(diag) 0.2079 | eff_K 2000/2000 | dying 59
  step 740600 | loss 0.0744 | kl 0.0238 | val_kl 0.0367 | clus 0.3312 | sep 0.3733 | mse(diag) 0.2172 | eff_K 2000/2000 | dying 53
  step 740700 | loss 0.0784 | kl 0.0292 | val_kl 0.0354 | clus 0.3399 | sep 0.3713 | mse(diag) 0.2055 | eff_K 2000/2000 | dying 48
  step 740800 | loss 0.0727 | kl 0.0238 | val_kl 0.0358 | clus 0.3283 | sep 0.3718 | mse(diag) 0.2064 | eff_K 2000/2000 | dying 49
  step 740900 | loss 0.0737 | kl 0.0247 | val_kl 0.0366 | clus 0.3334 | sep 0.3724 | mse(diag) 0.2054 | eff_K 2000/2000 | dying 45
  step 741000 | loss 0.0734 | kl 0.0240 | val_kl 0.0377 | clus 0.3357 | sep 0.3728 | mse(diag) 0.2077 | eff_K 2000/2000 | dying 51
  [reinit] step 741000: 162 dead clusters
  step 741100 | loss 0.0740 | kl 0.0242 | val_kl 0.0356 | clus 0.3416 | sep 0.3727 | mse(diag) 0.2087 | eff_K 2000/2000 | dying 39
  step 741200 | loss 0.0762 | kl 0.0261 | val_kl 0.0361 | clus 0.3381 | sep 0.3704 | mse(diag) 0.2120 | eff_K 2000/2000 | dying 52
  step 741300 | loss 0.0778 | kl 0.0285 | val_kl 0.0353 | clus 0.3383 | sep 0.3720 | mse(diag) 0.2059 | eff_K 2000/2000 | dying 53
  step 741400 | loss 0.0732 | kl 0.0231 | val_kl 0.0351 | clus 0.3366 | sep 0.3759 | mse(diag) 0.2121 | eff_K 2000/2000 | dying 46
  step 741500 | loss 0.0813 | kl 0.0316 | val_kl 0.0354 | clus 0.3469 | sep 0.3715 | mse(diag) 0.2064 | eff_K 2000/2000 | dying 48
  step 741600 | loss 0.0716 | kl 0.0225 | val_kl 0.0357 | clus 0.3306 | sep 0.3648 | mse(diag) 0.2073 | eff_K 2000/2000 | dying 46
  step 741700 | loss 0.0746 | kl 0.0247 | val_kl 0.0355 | clus 0.3311 | sep 0.3713 | mse(diag) 0.2126 | eff_K 2000/2000 | dying 49
  step 741800 | loss 0.0741 | kl 0.0242 | val_kl 0.0355 | clus 0.3297 | sep 0.3713 | mse(diag) 0.2136 | eff_K 2000/2000 | dying 47
  step 741900 | loss 0.0732 | kl 0.0240 | val_kl 0.0356 | clus 0.3416 | sep 0.3705 | mse(diag) 0.2045 | eff_K 2000/2000 | dying 45
  step 742000 | loss 0.0740 | kl 0.0245 | val_kl 0.0372 | clus 0.3416 | sep 0.3751 | mse(diag) 0.2063 | eff_K 2000/2000 | dying 51
  [reinit] step 742000: 169 dead clusters
  step 742100 | loss 0.0788 | kl 0.0283 | val_kl 0.0352 | clus 0.3490 | sep 0.3762 | mse(diag) 0.2110 | eff_K 2000/2000 | dying 35
  step 742200 | loss 0.0785 | kl 0.0280 | val_kl 0.0367 | clus 0.3457 | sep 0.3700 | mse(diag) 0.2116 | eff_K 2000/2000 | dying 49
  step 742300 | loss 0.0732 | kl 0.0257 | val_kl 0.0360 | clus 0.3370 | sep 0.3725 | mse(diag) 0.1947 | eff_K 2000/2000 | dying 52
  step 742400 | loss 0.0739 | kl 0.0248 | val_kl 0.0364 | clus 0.3379 | sep 0.3701 | mse(diag) 0.2051 | eff_K 2000/2000 | dying 62
  step 742500 | loss 0.0749 | kl 0.0248 | val_kl 0.0358 | clus 0.3442 | sep 0.3703 | mse(diag) 0.2100 | eff_K 2000/2000 | dying 66
  step 742600 | loss 0.0771 | kl 0.0266 | val_kl 0.0364 | clus 0.3388 | sep 0.3738 | mse(diag) 0.2138 | eff_K 2000/2000 | dying 65
  step 742700 | loss 0.0752 | kl 0.0247 | val_kl 0.0363 | clus 0.3470 | sep 0.3739 | mse(diag) 0.2112 | eff_K 2000/2000 | dying 70
  step 742800 | loss 0.0721 | kl 0.0240 | val_kl 0.0358 | clus 0.3436 | sep 0.3728 | mse(diag) 0.1959 | eff_K 2000/2000 | dying 64
  step 742900 | loss 0.0734 | kl 0.0247 | val_kl 0.0373 | clus 0.3307 | sep 0.3710 | mse(diag) 0.2046 | eff_K 2000/2000 | dying 59
  step 743000 | loss 0.0736 | kl 0.0242 | val_kl 0.0367 | clus 0.3369 | sep 0.3742 | mse(diag) 0.2074 | eff_K 2000/2000 | dying 59
  [reinit] step 743000: 173 dead clusters
  step 743100 | loss 0.0792 | kl 0.0286 | val_kl 0.0373 | clus 0.3579 | sep 0.3699 | mse(diag) 0.2079 | eff_K 2000/2000 | dying 33
  step 743200 | loss 0.0748 | kl 0.0251 | val_kl 0.0371 | clus 0.3468 | sep 0.3720 | mse(diag) 0.2057 | eff_K 2000/2000 | dying 46
  step 743300 | loss 0.0725 | kl 0.0233 | val_kl 0.0357 | clus 0.3416 | sep 0.3704 | mse(diag) 0.2041 | eff_K 2000/2000 | dying 54
  step 743400 | loss 0.0731 | kl 0.0230 | val_kl 0.0368 | clus 0.3381 | sep 0.3703 | mse(diag) 0.2119 | eff_K 2000/2000 | dying 51
  step 743500 | loss 0.0771 | kl 0.0275 | val_kl 0.0346 | clus 0.3450 | sep 0.3749 | mse(diag) 0.2062 | eff_K 2000/2000 | dying 60
  step 743600 | loss 0.0829 | kl 0.0330 | val_kl 0.0359 | clus 0.3438 | sep 0.3717 | mse(diag) 0.2085 | eff_K 2000/2000 | dying 60
  step 743700 | loss 0.0710 | kl 0.0225 | val_kl 0.0379 | clus 0.3304 | sep 0.3740 | mse(diag) 0.2038 | eff_K 2000/2000 | dying 55
  step 743800 | loss 0.0734 | kl 0.0234 | val_kl 0.0361 | clus 0.3445 | sep 0.3730 | mse(diag) 0.2083 | eff_K 2000/2000 | dying 62
  step 743900 | loss 0.0777 | kl 0.0284 | val_kl 0.0359 | clus 0.3502 | sep 0.3743 | mse(diag) 0.2019 | eff_K 2000/2000 | dying 59
  step 744000 | loss 0.0742 | kl 0.0244 | val_kl 0.0362 | clus 0.3410 | sep 0.3711 | mse(diag) 0.2082 | eff_K 2000/2000 | dying 64
  [reinit] step 744000: 164 dead clusters
  step 744100 | loss 0.0763 | kl 0.0270 | val_kl 0.0364 | clus 0.3456 | sep 0.3734 | mse(diag) 0.2034 | eff_K 2000/2000 | dying 43
  step 744200 | loss 0.0746 | kl 0.0259 | val_kl 0.0357 | clus 0.3393 | sep 0.3711 | mse(diag) 0.2024 | eff_K 2000/2000 | dying 48
